place_name_raw,mentioned_in_monk,source_monk_uri,frequency
Bình Thiên,Chơn Huy Long Quang,ex:monk/chon_huy_long_quang,2
Bình Thiên,Chơn Kim Bửu Liên,ex:monk/chon_kim_buu_lien,2
chùa tỉnh,Chơn Giác Long Hải,ex:monk/chon_giac_long_hai,2
chùa tỉnh,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,2
bổn xã,Chơn Giác Long Hải,ex:monk/chon_giac_long_hai,2
bổn xã,Chơn Đỉnh Phước Thông,ex:monk/chon_dinh_phuoc_thong,2
suy tàn,Ấn Chiếu Đương Niệm,ex:monk/an_ngoc_huyen_chon,2
suy tàn,Ấn Ngọc Huyền Chơn,ex:monk/an_ngoc_huyen_chon,2
Vĩnh Phước,Ấn Phương Huệ Diệu,ex:monk/an_phuong_hue_dieu,2
Vĩnh Phước,Chương Lộc Chí Kiên,ex:monk/chuong_loc_chi_kien,2
chùa Cổ,Ấn Tâm Diệu Nghĩa,ex:monk/an_tam_dieu_nghia,2
chùa Cổ,Ấn Tâm Diệu Nghĩa,ex:monk/an_tam_dieu_nghia,2
chốn tổ,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,2
chốn tổ,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,2
chùa Đức,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,2
chùa Đức,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,2
chiêm bái,Chơn Trung Diệu Quang,ex:monk/chon_trung_dieu_quang,2
chiêm bái,Trừng Diên Hưng Phước,ex:monk/trung_dien_hung_phuoc,2
Mỹ Khê,Chơn Pháp Phước Trí,ex:monk/chon_phap_phuoc_tri,2
Mỹ Khê,Chơn Tư Phước Dư,ex:monk/chon_tu_phuoc_du,2
làng Lệ,Chơn Đỉnh Phước Thông,ex:monk/chon_dinh_phuoc_thong,2
làng Lệ,Nguyên Trí Châu Toàn,ex:monk/nguyen_tri_chau_toan,2
Tôn Tam,Chơn Đỉnh Phước Thông,ex:monk/chon_dinh_phuoc_thong,2
Tôn Tam,Như Trúc Trí Lâm,ex:monk/nhu_truc_tri_lam,2
làng Hải,Chơn Nhẫn Phước Điền,ex:monk/chon_nhan_phuoc_dien,2
làng Hải,Chơn Nhẫn Phước Điền,ex:monk/chon_nhan_phuoc_dien,2
thôn Hưng,Chơn Hương Chí Bảo,ex:monk/chon_huong_chi_bao,2
thôn Hưng,Như Hòa Tâm Ấn,ex:monk/nhu_hoa_tam_an,2
Quan Thánh,Ấn Triêm Từ Minh,ex:monk/an_triem_tu_minh,2
Quan Thánh,Thích Ấn Lực,ex:monk/an_triem_tu_minh,2
thành,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,2
thành,Phật Ý Linh Nhạc,ex:monk/phat_y_linh_nhac,2
thành giảng,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,2
thành giảng,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
Huế một,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,2
Huế một,Chơn Diễn Phước Hậu,ex:monk/chon_dien_phuoc_hau,2
lại Huế,Ngộ Tánh Phước Huệ,ex:monk/ngo_tanh_phuoc_hue,2
lại Huế,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,2
Bích Khê,Không Tâm Trí Quảng,ex:monk/khong_tam_tri_quang,2
Bích Khê,Trừng Gia Hưng Mãn,ex:monk/trung_gia_hung_man,2
vào Nha,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,2
vào Nha,Tâm Giải Tương Ưng,ex:monk/tam_giai_tuong_ung,2
về đất,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,2
về đất,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,2
Kim Long,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,2
Kim Long,Thị Thọ Nhơn Hiền,ex:monk/thi_tho_nhon_hien,2
Hải Ấn,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,2
Hải Ấn,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
Tịnh thất,Chơn An Chánh Liêm,ex:monk/chon_an_chanh_liem,2
Tịnh thất,TT Nguyên Minh Minh Đức,ex:monk/tt_nguyen_minh_minh_duc,2
làng Đạo,Chơn An Chánh Liêm,ex:monk/chon_an_chanh_liem,2
làng Đạo,Tâm Thái Thiện Trí,ex:monk/tam_thai_thien_tri,2
rộng cửa,Chơn An Chánh Liêm,ex:monk/chon_an_chanh_liem,2
rộng cửa,Động Sơn Lương Giới,ex:monk/dong_son_luong_gioi,2
làng Đại,Chơn An Chánh Liêm,ex:monk/chon_an_chanh_liem,2
làng Đại,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,2
Tăng học,Chơn Phú Bích Lâm,ex:monk/chon_phu_bich_lam,2
Tăng học,Thị Khai Ðỗng Minh,ex:monk/thi_khai_ong_minh,2
Nghĩa Phương,Chơn Phú Bích Lâm,ex:monk/chon_phu_bich_lam,2
Nghĩa Phương,Chơn Phước Huệ Pháp,ex:monk/chon_phuoc_hue_phap,2
Phước Duyên,Chơn Phú Bích Lâm,ex:monk/chon_phu_bich_lam,2
Phước Duyên,Tâm Ưng Đảnh Lễ,ex:monk/tam_ung_danh_le,2
xã Lệ,Chơn Cang Phước Truyền,ex:monk/chon_cang_phuoc_truyen,2
xã Lệ,Chơn Tánh Phước Lợi,ex:monk/chon_tanh_phuoc_loi,2
Ninh Thuận,Như Thọ Huyền Tân,ex:monk/nhu_tho_huyen_tan,2
Ninh Thuận,Như Hương Huyền Tâm,ex:monk/nhu_huong_huyen_tam,2
Sùng Ân,Như Thọ Huyền Tân,ex:monk/nhu_tho_huyen_tan,2
Sùng Ân,Như Hương Huyền Tâm,ex:monk/nhu_huong_huyen_tam,2
Paris,Như Kế Huyền Vi,ex:monk/nhu_ke_huyen_vi,2
Paris,Tâm Thật Thiện Châu,ex:monk/tam_that_thien_chau,2
này được,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
này được,Không Hoa Huệ Chiếu,ex:monk/khong_hoa_hue_chieu,2
Huế trong,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
Huế trong,Tâm Đạo Thanh Quang,ex:monk/tam_dao_thanh_quang,2
ở các,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
ở các,Tế Nhơn Hữu Bùi,ex:monk/te_nhon_huu_bui,2
Trung kỳ,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
Trung kỳ,Trí Thuyên,ex:monk/tri_thuyen,2
ngôi tổ,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
ngôi tổ,Ðồng Chơn Thông Niệm,ex:monk/ong_chon_thong_niem,2
để tôn,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,2
để tôn,Tiên Đề Chơn Phẩm,ex:monk/tien_de_chon_pham,2
các huyện,Như Vạn Trí Phước,ex:monk/nhu_van_tri_phuoc,2
các huyện,Như Hường Thọ Minh,ex:monk/nhu_huong_tho_minh,2
về nhà,Như Vạn Trí Phước,ex:monk/nhu_van_tri_phuoc,2
về nhà,Nga Hồ Trí Phù,ex:monk/nga_ho_tri_phu,2
Chúc Thọ,Chơn Trừng Đạo Thanh,ex:monk/chon_trung_dao_thanh,2
Chúc Thọ,Tổ Đạt Trí Tâm,ex:monk/to_dat_tri_tam,2
trong huyện,Chơn Trừng Đạo Thanh,ex:monk/chon_trung_dao_thanh,2
trong huyện,Trừng San Hải Tuệ,ex:monk/trung_san_hai_tue,2
phương trượng,Như An Huyền Quang,ex:monk/nhu_an_huyen_quang,2
phương trượng,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,2
đây hoạt,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,2
đây hoạt,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,2
Khánh Hưng,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,2
Khánh Hưng,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,2
ngôi Quốc,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,2
ngôi Quốc,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,2
ngôi Tổ,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,2
ngôi Tổ,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,2
Phương Thảo,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,2
Phương Thảo,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,2
đại giới,Như Thùy Phước Hưng,ex:monk/nhu_thuy_phuoc_hung,2
đại giới,Đồng Thanh Vị Thủy,ex:monk/dong_thanh_vi_thuy,2
PHV Long,Như Thùy Phước Hưng,ex:monk/nhu_thuy_phuoc_hung,2
PHV Long,Tâm Đương Nhất Tâm,ex:monk/tam_duong_nhat_tam,2
PHV Hải,Như Thùy Phước Hưng,ex:monk/nhu_thuy_phuoc_hung,2
PHV Hải,Như Thanh Phước Lộc,ex:monk/nhu_thanh_phuoc_loc,2
chùa Liên,Như Phước Huyền Ý,ex:monk/nhu_phuoc_huyen_y,2
chùa Liên,Thiệt Úy Khánh Vân,ex:monk/thiet_uy_khanh_van,2
làng Hưng,Như Phước Huyền Ý,ex:monk/nhu_phuoc_huyen_y,2
làng Hưng,Như Ái Hoằng Thâm,ex:monk/nhu_ai_hoang_tham,2
nhiều lớp,Như Ðăng Trí Ðộ,ex:monk/nhu_ang_tri_o,2
nhiều lớp,Đồng An Diệu Trí,ex:monk/dong_an_dieu_tri,2
về phòng,Như Ðăng Trí Ðộ,ex:monk/nhu_ang_tri_o,2
về phòng,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,2
Thanh Long,Như Ái Hoằng Thâm,ex:monk/nhu_ai_hoang_tham,2
Thanh Long,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,2
chùa Hương,Như Ái Hoằng Thâm,ex:monk/nhu_ai_hoang_tham,2
chùa Hương,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,2
Hương Quang,Như Ái Hoằng Thâm,ex:monk/nhu_ai_hoang_tham,2
Hương Quang,Không Hoa Huệ Chiếu,ex:monk/khong_hoa_hue_chieu,2
Mỹ và,Như Lễ Huyền Dung,ex:monk/nhu_le_huyen_dung,2
Mỹ và,Thiên Ân,ex:monk/thien_an,2
chùa Thạch,Chơn Giá Phước Lộc,ex:monk/chon_gia_phuoc_loc,2
chùa Thạch,Như Thông Tôn Nguyên,ex:monk/nhu_thong_ton_nguyen,2
trong làng,Như Đạt Hoằng Thâm,ex:monk/nhu_dat_hoang_tham,2
trong làng,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,2
và làm,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
và làm,Thanh Thái Phước Chỉ,ex:monk/thanh_thai_phuoc_chi,2
trở thành,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
trở thành,Từ Sơn Hành Nhất,ex:monk/tu_son_hanh_nhat,2
các tự,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
các tự,Thiệt Địa Pháp Ấn,ex:monk/thiet_dia_phap_an,2
dang thì,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
dang thì,Ðồng Chơn Thông Niệm,ex:monk/ong_chon_thong_niem,2
Tây Sơn,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
Tây Sơn,Bạch Thủy Bổn Nhân,ex:monk/bach_thuy_bon_nhan,2
nên trang,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,2
nên trang,Hải Nhu Tín Nhậm,ex:monk/hai_nhu_tin_nham,2
tổ chức,Không Hoa Huệ Chiếu,ex:monk/khong_hoa_hue_chieu,2
tổ chức,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,2
Qui Sơn,Không Hoa Huệ Chiếu,ex:monk/khong_hoa_hue_chieu,2
Qui Sơn,La Sơn Đạo Nhàn,ex:monk/la_son_dao_nhan,2
Đại học,Như Điển Trí Tâm,ex:monk/nhu_dien_tri_tam,2
Đại học,Đồng An Bảo Lạc,ex:monk/dong_an_bao_lac,2
tu viện,Như Điển Trí Tâm,ex:monk/nhu_dien_tri_tam,2
tu viện,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,2
thôn Tân,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,2
thôn Tân,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,2
các địa,Như Niệm Bảo Toàn,ex:monk/nhu_niem_bao_toan,2
các địa,Phật Tuyết Tường Quang,ex:monk/phat_tuyet_tuong_quang,2
làng Đông,Như Phẩm Chủng Quang,ex:monk/nhu_pham_chung_quang,2
làng Đông,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,2
chùa Linh,Như Luận Trí Thức,ex:monk/nhu_luan_tri_thuc,2
chùa Linh,Đồng Đạt Thanh An,ex:monk/dong_dat_thanh_an,2
PHV Giác,Thích Như Hiền,ex:monk/thich_nhu_hien,2
PHV Giác,Đồng Thanh Vị Thủy,ex:monk/dong_thanh_vi_thuy,2
Đại Ninh,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
Đại Ninh,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
Sài Gòn,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
Sài Gòn,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
thành điểm,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
thành điểm,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
khang trang,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
khang trang,Thị Thiện Đoan Nghiêm,ex:monk/thi_thien_doan_nghiem,2
lại núi,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,2
lại núi,Hòa Sơn Vô Ân,ex:monk/hoa_son_vo_an,2
Minh Tịnh,Chơn Phước Huệ Pháp,ex:monk/chon_phuoc_hue_phap,2
Minh Tịnh,Thiệt Dinh Ân Triêm,ex:monk/thiet_dinh_an_triem,2
Cảnh Tiên,Chơn Phước Huệ Pháp,ex:monk/chon_phuoc_hue_phap,2
Cảnh Tiên,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,2
Phước Hậu,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,2
Phước Hậu,Thanh Từ,ex:monk/thanh_tu,2
đây để,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,2
đây để,Thanh Từ,ex:monk/thanh_tu,2
Giác Hoa,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,2
Giác Hoa,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
Từ Tôn,Như Minh Tánh Tịnh,ex:monk/nhu_minh_tanh_tinh,2
Từ Tôn,Như Dục Giác Định,ex:monk/nhu_duc_giac_dinh,2
chùa Hà,Như Bút Tánh Châu,ex:monk/nhu_but_tanh_chau,2
chùa Hà,Nguyên Thiều Thọ Tông,ex:monk/nguyen_thieu_tho_tong,2
Long Phước,Như Bút Tánh Châu,ex:monk/nhu_but_tanh_chau,2
Long Phước,Chương Nghĩa Quảng Đàm,ex:monk/chuong_nghia_quang_dam,2
Hà Linh,Như Bút Tánh Châu,ex:monk/nhu_but_tanh_chau,2
Hà Linh,Thị Xuất  Huệ Quý,ex:monk/thi_xuat_hue_quy,2
chùa Dược,Như Quả Hoàn Tuyên,ex:monk/nhu_qua_hoan_tuyen,2
chùa Dược,TT Ðồng Viên Viên Ðức,ex:monk/tt_ong_vien_vien_uc,2
khối,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
khối,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
vào vùng,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
vào vùng,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
Quang Đức,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
Quang Đức,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
sân Vận,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
sân Vận,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
Chùa Quang,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
Chùa Quang,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
Hoài Nhơn,Như Thông Huyền Ngộ,ex:monk/nhu_thong_huyen_ngo,2
Hoài Nhơn,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
thôn Xuân,Như Hường Thọ Minh,ex:monk/nhu_huong_tho_minh,2
thôn Xuân,Tâm Khai Nhật Liên,ex:monk/tam_khai_nhat_lien,2
xã Hòa,Chơn Tập Phước Hải,ex:monk/chon_tap_phuoc_hai,2
xã Hòa,Như Thạnh  Huệ Châu,ex:monk/nhu_thanh_hue_chau,2
khuôn hội,Như Tín Giác Chánh,ex:monk/nhu_tin_giac_chanh,2
khuôn hội,Như Cẩm Giác Chơn,ex:monk/nhu_tin_giac_chanh,2
Sơn Quang,Như Tín Giác Chánh,ex:monk/nhu_cam_giac_chon,2
Sơn Quang,Như Cẩm Giác Chơn,ex:monk/nhu_cam_giac_chon,2
Bảo Quang,Như Vinh Giác Chương,ex:monk/nhu_vinh_giac_chuong,2
Bảo Quang,Như Đương Giác Tỉnh,ex:monk/nhu_duong_giac_tinh,2
chùa Huê,Chơn Thanh Từ Văn,ex:monk/chon_thanh_tu_van,2
chùa Huê,Ðồng Chánh Tịnh Như,ex:monk/ong_chanh_tinh_nhu,2
đường lối,Như Chánh Huyền Tấn,ex:monk/nhu_chanh_huyen_tan,2
đường lối,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
Phật học,Đồng An Bảo Lạc,ex:monk/dong_an_bao_lac,2
Phật học,Đồng Thanh Vị Thủy,ex:monk/dong_thanh_vi_thuy,2
làng Nam,Thị Bình Diệu Khai,ex:monk/thi_binh_dieu_khai,2
làng Nam,Nguyên Minh Đức Thiệu,ex:monk/nguyen_minh_duc_thieu,2
đơn sơ,Đồng An Diệu Trí,ex:monk/dong_an_dieu_tri,2
đơn sơ,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,2
học của,Đồng An Diệu Trí,ex:monk/dong_an_dieu_tri,2
học của,Tâm Lượng Từ Mẫn,ex:monk/tam_luong_tu_man,2
Phú Sơn,Đồng Chơn Trí Viên,ex:monk/dong_chon_tri_vien,2
Phú Sơn,Thị Cang Trang Nghiêm,ex:monk/thi_cang_trang_nghiem,2
PHV Phổ,Đồng Giác Tịnh Giác,ex:monk/dong_giac_tinh_giac,2
PHV Phổ,Đồng Mẫn Huệ Tánh,ex:monk/dong_man_hue_tanh,2
Thọ Sơn,Thị Hải Hạnh Sơn,ex:monk/thi_hai_hanh_son,2
Thọ Sơn,Thị Hải Hành Sơn,ex:monk/thi_hai_hanh_son,2
"Viên 
Minh",Thị Hải Hạnh Sơn,ex:monk/thi_hai_hanh_son,2
"Viên 
Minh",Thị Hải Hành Sơn,ex:monk/thi_hai_hanh_son,2
Đại An,Thị Hải Hạnh Sơn,ex:monk/thi_hai_hanh_son,2
Đại An,Thị Hải Hành Sơn,ex:monk/thi_hai_hanh_son,2
chùa Xuân,Đồng Huy Pháp Độ,ex:monk/dong_huy_phap_do,2
chùa Xuân,Đồng Viễn Pháp Hoa,ex:monk/dong_vien_phap_hoa,2
chùa Ấn,Đồng Mẫn Huệ Tánh,ex:monk/dong_man_hue_tanh,2
chùa Ấn,Như Lâm Minh Trí,ex:monk/nhu_lam_minh_tri,2
chùa Sắc,Đồng Mẫn Huệ Tánh,ex:monk/dong_man_hue_tanh,2
chùa Sắc,Thị Trung Ngộ Thông,ex:monk/thi_trung_ngo_thong,2
Đà Nẵng,Đồng Mẫn Huệ Tánh,ex:monk/dong_man_hue_tanh,2
Đà Nẵng,Đồng Nguyện Bảo Tịnh,ex:monk/dong_nguyen_bao_tinh,2
Thiên Lộc,Thị Thuỷ Quảng Đức,ex:monk/thi_thuy_quang_duc,2
Thiên Lộc,TT Tâm Chí Tịnh Hạnh,ex:monk/tt_tam_chi_tinh_hanh,2
Chùa Linh,Thanh Tràng Như Tịnh,ex:monk/thanh_trang_nhu_tinh,2
Chùa Linh,Tâm Khai Nhật Liên,ex:monk/tam_khai_nhat_lien,2
ghi,Như Đồng Đắc Quang,ex:monk/nhu_dong_dac_quang,2
ghi,Tế Bổn Viên Thường,ex:monk/te_bon_vien_thuong,2
Tổ Đình,Như Đồng Đắc Quang,ex:monk/nhu_dong_dac_quang,2
Tổ Đình,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,2
được tôn,Hồng Tuyên Từ Thông,ex:monk/hong_tuyen_tu_thong,2
được tôn,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
có tháp,Hồng Tuyên Từ Thông,ex:monk/hong_tuyen_tu_thong,2
có tháp,Nguyên Thiều Thọ Tông,ex:monk/nguyen_thieu_tho_tong,2
nhiều địa,Hồng Tuyên Từ Thông,ex:monk/hong_tuyen_tu_thong,2
nhiều địa,Minh Hải Pháp Bảo,ex:monk/minh_hai_phap_bao,2
chùa Trường,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,2
chùa Trường,Thạch Liêm Đại Sán,ex:monk/thach_liem_dai_san,2
Linh Nguyên,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,2
Linh Nguyên,Minh Phương Chơn Hương,ex:monk/minh_phuong_chon_huong,2
Trường Thạnh,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,2
Trường Thạnh,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
địa phận,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,2
địa phận,Tế Hiệp Hải Điện,ex:monk/te_hiep_hai_dien,2
Bửu Sơn,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
Bửu Sơn,Tâm Hòa Thiên Thái,ex:monk/tam_hoa_thien_thai,2
xong,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
xong,Tông Diễn Chân Dung,ex:monk/tong_dien_chan_dung,2
Bảo An,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
Bảo An,Hải Chánh Bảo Thanh,ex:monk/hai_chanh_bao_thanh,2
nổi tiếng,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
nổi tiếng,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
lại cho,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
lại cho,Trừng Huệ Giác Viên,ex:monk/trung_hue_giac_vien,2
xứ này,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
xứ này,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,2
đầu của,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
đầu của,Hộ Quốc Thủ Xướng,ex:monk/ho_quoc_thu_xuong,2
thành chốn,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
thành chốn,Ðồng Chánh Tịnh Giác,ex:monk/ong_chanh_tinh_giac,2
thành bậc,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
thành bậc,Phật Ý Linh Nhạc,ex:monk/phat_y_linh_nhac,2
am tranh,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,2
am tranh,Tánh Chiếu Nhất Niệm,ex:monk/tanh_chieu_nhat_niem,2
đây chưa,Hoàng Lầu Diệu Tấn,ex:monk/hoang_lau_dieu_tan,2
đây chưa,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,2
sau chùa,Hồng Xứng Thiện Quang,ex:monk/hong_xung_thien_quang,2
sau chùa,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,2
Vạn Linh,Hồng Xứng Thiện Quang,ex:monk/hong_xung_thien_quang,2
Vạn Linh,Nhựt Bình Trí Tịnh,ex:monk/nhut_binh_tri_tinh,2
về miền,Nhựt Bình Trí Tịnh,ex:monk/nhut_binh_tri_tinh,2
về miền,Tâm Hồng Từ Hương,ex:monk/tam_hong_tu_huong,2
vào năm,Hưng Thạnh,ex:monk/hung_thanh,2
vào năm,Tánh Thông Giác Ngộ,ex:monk/tanh_thong_giac_ngo,2
Thiên Thọ,Trừng Diên Hưng Phước,ex:monk/trung_dien_hung_phuoc,2
Thiên Thọ,Hải Nhu Tín Nhậm,ex:monk/hai_nhu_tin_nham,2
Từ Hóa,Trừng Diên Hưng Phước,ex:monk/trung_dien_hung_phuoc,2
Từ Hóa,Tâm Tuệ Thanh Trí,ex:monk/tam_tue_thanh_tri,2
Hội Quán,Trừng Hóa Hưng Dụng,ex:monk/trung_hoa_hung_dung,2
Hội Quán,Trừng Kệ Tôn Thắng,ex:monk/trung_ke_ton_thang,2
Tỉnh nhà,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,2
Tỉnh nhà,Tâm Tuệ Thanh Trí,ex:monk/tam_tue_thanh_tri,2
Buôn Mê,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,2
Buôn Mê,Nguyên Thiện Đạo Dung,ex:monk/nguyen_thien_dao_dung,2
Liên Xô,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
Liên Xô,Trừng Nguyên Đôn Hậu,ex:monk/trung_nguyen_don_hau,2
về cõi,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
về cõi,Tâm Lương Diệu Hoằng,ex:monk/tam_luong_dieu_hoang,2
Quảng Hương,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
Quảng Hương,Tâm Tuệ Thanh Trí,ex:monk/tam_tue_thanh_tri,2
kinh tế,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,2
kinh tế,Thị Khai Ðỗng Minh,ex:monk/thi_khai_ong_minh,2
Hộ Quốc,Nguyên Minh Đức Thiệu,ex:monk/nguyen_minh_duc_thieu,2
Hộ Quốc,Hộ Quốc Thủ Xướng,ex:monk/ho_quoc_thu_xuong,2
Thành phố,Nguyên Minh Đức Thiệu,ex:monk/nguyen_minh_duc_thieu,2
Thành phố,Tâm Phật Thiện Siêu,ex:monk/tam_phat_thien_sieu,2
Diệu Minh,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,2
Diệu Minh,Tâm Phổ Trí Uyên,ex:monk/tam_pho_tri_uyen,2
một vùng,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,2
một vùng,Pháp Thân Đạo Minh,ex:monk/phap_than_dao_minh,2
sản xuất,Nguyên Thuận Đức Tánh,ex:monk/nguyen_thuan_duc_tanh,2
sản xuất,Như Tuyết Lưu Đức,ex:monk/nhu_tuyet_luu_duc,2
phường Trung,TT Nguyên Minh Minh Đức,ex:monk/tt_nguyen_minh_minh_duc,2
phường Trung,Toàn Đức Hoằng Tông,ex:monk/toan_duc_hoang_tong,2
